PeriodID,GameID,Number,Name,Type,AwayScore,HomeScore
74125,41219,2,2,Half,44,37
74126,40568,3,OT,Overtime,10,13
74127,42177,2,2,Half,30,28
74128,41225,1,1,Half,26,30
74129,41223,3,OT,Overtime,12,4
74130,40585,2,2,Half,34,26
74131,38425,2,2,Half,30,38
74132,37518,1,1,Half,39,35
74133,41222,1,1,Half,28,28
74134,42184,2,2,Half,42,43
74135,42187,1,1,Half,28,24
74136,41227,1,1,Half,31,42
74137,37507,2,2,Half,31,30
74138,40587,2,2,Half,35,23
74139,38427,2,2,Half,27,41
74140,38419,1,1,Half,38,28
74141,37950,1,1,Half,25,45
74142,40576,2,2,Half,34,30
74143,38822,1,1,Half,38,28
74144,38434,1,1,Half,33,35
74145,37538,1,1,Half,32,29
74146,37520,1,1,Half,38,47
74147,38422,1,1,Half,37,31
74148,37523,1,1,Half,24,47
74149,37512,1,1,Half,31,36
74150,42185,2,2,Half,47,36
74151,36707,2,2,Half,35,27
74152,37536,2,2,Half,30,41
74153,37532,2,2,Half,32,29
74154,38817,2,2,Half,30,32
74155,42177,3,OT,Overtime,7,7
74156,42186,2,2,Half,47,32
74157,41225,2,2,Half,37,40
74158,41222,2,2,Half,28,32
74159,41227,2,2,Half,46,42
74160,42177,4,OT2,Overtime,11,11
74161,37518,2,2,Half,41,31
74162,42187,2,2,Half,32,36
74163,42177,5,OT3,Overtime,8,8
74164,38822,2,2,Half,38,33
74165,37523,2,2,Half,39,30
74166,42177,6,OT4,Overtime,5,7
74167,37538,2,2,Half,38,42
74168,38422,2,2,Half,28,18
74169,37512,2,2,Half,26,33
74170,40571,1,1,Half,37,37
74171,37953,1,1,Half,26,36
74172,42190,1,1,Half,34,39
74173,37956,1,1,Half,27,28
74174,37528,1,1,Half,22,37
74175,37537,1,1,Half,45,35
74176,37738,1,1,Half,31,34
74177,42189,1,1,Half,30,34
74178,37950,2,2,Half,26,25
74179,42191,1,1,Half,36,33
74180,40573,1,1,Half,27,32
74181,36704,1,1,Half,33,37
74182,38419,2,2,Half,38,35
74183,38434,2,2,Half,33,38
74184,37520,2,2,Half,41,38
74185,36706,1,1,Half,36,36
74186,37531,1,1,Half,32,43
74187,42187,3,OT,Overtime,13,16
74188,40571,2,2,Half,40,26
74189,37953,2,2,Half,36,33
74190,40595,1,1,Half,25,23
74191,40566,1,1,Half,35,41
74192,37956,2,2,Half,32,40
74193,37537,2,2,Half,41,56
74194,40573,2,2,Half,27,28
74195,37738,2,2,Half,44,30
74196,42190,2,2,Half,43,44
74197,36701,1,1,Half,33,29
74198,42189,2,2,Half,39,39
74199,36704,2,2,Half,31,39
74200,42191,2,2,Half,40,48
74201,37528,2,2,Half,43,32
74202,36706,2,2,Half,34,40
74203,37531,2,2,Half,36,31
74204,36701,2,2,Half,41,23
74205,40596,1,1,Half,34,34
74206,42197,1,1,Half,33,28
74207,42196,1,1,Half,31,23
74208,42194,1,1,Half,27,29
74209,40595,2,2,Half,35,38
74210,40574,1,1,Half,39,47
74211,42193,1,1,Half,31,33
74212,40566,2,2,Half,41,44
74213,40575,1,1,Half,23,36
74214,40572,1,1,Half,48,38
74215,42198,1,1,Half,37,34
74216,40596,2,2,Half,38,46
74217,42197,2,2,Half,36,36
74218,42196,2,2,Half,40,42
74219,42193,2,2,Half,33,34
74220,42194,2,2,Half,31,26
74221,40575,2,2,Half,35,38
74222,40574,2,2,Half,37,39
74223,40572,2,2,Half,43,47
74224,42198,2,2,Half,39,31
74225,42199,1,1,Half,24,30
74226,42199,2,2,Half,31,42
74227,38437,1,1,Half,28,33
74228,38438,1,1,Half,34,22
74229,42200,1,1,Half,30,29
74230,38438,2,2,Half,41,49
74231,38437,2,2,Half,45,35
74232,37541,1,1,Half,40,38
74233,36711,1,1,Half,23,26
74234,38436,1,1,Half,46,40
74235,37540,1,1,Half,30,42
74236,38440,1,1,Half,32,30
74237,42200,2,2,Half,33,31
74238,37541,2,2,Half,32,34
74239,38436,2,2,Half,39,34
74240,40598,1,1,Half,37,37
74241,37539,1,1,Half,42,36
74242,38439,1,1,Half,22,17
74243,36711,2,2,Half,38,36
74244,36710,1,1,Half,25,53
74245,38440,2,2,Half,27,45
74246,36709,1,1,Half,30,44
74247,37540,2,2,Half,32,28
74248,37541,3,OT,Overtime,4,3
74249,37539,2,2,Half,41,30
74250,40600,1,1,Half,34,41
74251,37739,1,1,Half,38,25
74252,38439,2,2,Half,22,37
74253,40599,1,1,Half,39,38
74254,40598,2,2,Half,35,44
74255,36710,2,2,Half,50,45
74256,36709,2,2,Half,36,29
74257,37739,2,2,Half,35,39
74258,40600,2,2,Half,29,37
74259,40599,2,2,Half,49,41
74260,37957,1,1,Half,35,47
74261,42918,1,1,Half,39,37
74262,37957,2,2,Half,23,38
74263,42918,2,2,Half,28,30
74264,42918,3,OT,Overtime,10,7
74265,42736,1,1,Half,27,31
74266,42736,2,2,Half,36,32
74267,42736,3,OT,Overtime,10,17
74268,42852,1,1,Half,36,35
74269,42852,2,2,Half,26,33
74270,42880,1,1,Half,32,48
74271,42958,1,1,Half,36,38
74272,42823,1,1,Half,22,40
74273,42880,2,2,Half,47,35
74274,42958,2,2,Half,25,31
74275,42205,1,1,Half,37,31
74276,38444,1,1,Half,33,26
74277,38441,1,1,Half,42,35
74278,42835,1,1,Half,30,41
74279,38823,1,1,Half,29,25
74280,42601,1,1,Half,26,37
74281,42706,1,1,Half,29,32
74282,42961,1,1,Half,26,14
74283,37543,1,1,Half,21,33
74284,37542,1,1,Half,33,40
74285,42853,1,1,Half,33,41
74286,42823,2,2,Half,32,22
74287,42854,1,1,Half,28,39
74288,42203,1,1,Half,40,35
74289,41242,1,1,Half,37,35
74290,42201,1,1,Half,35,38
74291,41241,1,1,Half,26,23
74292,37543,2,2,Half,49,44
74293,38823,2,2,Half,24,37
74294,40601,1,1,Half,35,44
74295,42892,1,1,Half,46,38
74296,42854,2,2,Half,33,33
74297,42706,2,2,Half,31,49
74298,42961,2,2,Half,34,40
74299,42203,2,2,Half,37,51
74300,42835,2,2,Half,37,35
74301,42205,2,2,Half,40,43
74302,37542,2,2,Half,39,32
74303,42601,2,2,Half,49,42
74304,42853,2,2,Half,34,26
74305,41242,2,2,Half,40,36
74306,38444,2,2,Half,41,48
74307,38441,2,2,Half,31,43
74308,38443,1,1,Half,28,22
74309,42202,1,1,Half,27,30
74310,41241,2,2,Half,43,43
74311,42201,2,2,Half,31,38
74312,42204,1,1,Half,20,36
74313,41243,1,1,Half,30,30
74314,40601,2,2,Half,60,56
74315,42639,1,1,Half,31,48
74316,42892,2,2,Half,41,39
74317,42206,1,1,Half,39,36
74318,37542,3,OT,Overtime,4,8
74319,42207,1,1,Half,45,37
74320,42929,1,1,Half,29,35
74321,42853,3,OT,Overtime,7,8
74322,38442,1,1,Half,28,38
74323,38444,3,OT,Overtime,8,8
74324,42707,1,1,Half,24,24
74325,41240,1,1,Half,18,35
74326,38443,2,2,Half,26,35
74327,42202,2,2,Half,42,44
74328,38444,4,OT2,Overtime,7,7
74329,42204,2,2,Half,31,35
74330,38444,5,OT3,Overtime,9,13
74331,41243,2,2,Half,40,41
74332,42207,2,2,Half,40,34
74333,42929,2,2,Half,30,27
74334,42206,2,2,Half,31,22
74335,42639,2,2,Half,46,40
74336,41240,2,2,Half,38,33
74337,38442,2,2,Half,34,38
74338,42707,2,2,Half,39,33
74339,37742,1,1,Half,29,26
74340,42966,1,1,Half,32,35
74341,37743,1,1,Half,36,20
74342,36719,1,1,Half,24,24
74343,37742,2,2,Half,21,24
74344,42966,2,2,Half,34,35
74345,37749,1,1,Half,28,29
74346,38447,1,1,Half,31,29
74347,37750,1,1,Half,20,27
74348,42932,1,1,Half,41,26
74349,38825,1,1,Half,33,42
74350,38445,1,1,Half,38,33
74351,37745,1,1,Half,39,39
74352,42208,1,1,Half,41,28
74353,42886,1,1,Half,30,24
74354,37746,1,1,Half,51,38
74355,37744,1,1,Half,43,30
74356,42711,1,1,Half,56,34
74357,37740,1,1,Half,40,26
74358,38824,1,1,Half,40,36
74359,42941,1,1,Half,37,24
74360,37743,2,2,Half,36,39
74361,37741,1,1,Half,27,27
74362,36719,2,2,Half,34,38
74363,37742,3,OT,Overtime,7,11
74364,38445,2,2,Half,31,39
74365,37745,2,2,Half,39,52
74366,42941,2,2,Half,33,39
74367,38826,1,1,Half,51,25
74368,38825,2,2,Half,41,34
74369,42711,2,2,Half,41,30
74370,42208,2,2,Half,35,29
74371,42886,2,2,Half,40,37
74372,42210,1,1,Half,32,33
74373,37959,1,1,Half,33,31
74374,42964,1,1,Half,18,44
74375,37958,1,1,Half,22,41
74376,42932,2,2,Half,40,48
74377,37744,2,2,Half,32,40
74378,37750,2,2,Half,35,29
74379,37740,2,2,Half,26,35
74380,37749,2,2,Half,40,39
74381,37741,2,2,Half,37,31
74382,37746,2,2,Half,61,47
74383,38447,2,2,Half,35,37
74384,42209,1,1,Half,46,39
74385,38824,2,2,Half,40,45
74386,36718,1,1,Half,25,23
74387,42210,2,2,Half,40,37
74388,42211,1,1,Half,35,35
74389,37958,2,2,Half,35,24
74390,36715,1,1,Half,33,30
74391,42939,1,1,Half,44,32
74392,37959,2,2,Half,37,48
74393,42964,2,2,Half,21,40
74394,36717,1,1,Half,32,31
74395,37748,1,1,Half,46,27
74396,38448,1,1,Half,22,24
74397,37747,1,1,Half,32,46
74398,38826,2,2,Half,25,36
74399,37749,3,OT,Overtime,9,6
74400,38447,3,OT,Overtime,14,12
74401,42209,2,2,Half,43,45
74402,36718,2,2,Half,20,47
74403,42212,1,1,Half,28,25
74404,36715,2,2,Half,33,45
74405,42939,2,2,Half,46,32
74406,42211,2,2,Half,38,36
74407,38448,2,2,Half,32,27
74408,37748,2,2,Half,30,30
74409,36716,1,1,Half,34,42
74410,36717,2,2,Half,42,38
74411,37747,2,2,Half,31,30
74412,42212,2,2,Half,28,25
74413,36716,2,2,Half,22,33
74414,36712,1,1,Half,43,39
74415,36712,2,2,Half,29,42
74416,42634,1,1,Half,30,33
74417,42634,2,2,Half,44,34
74418,40603,1,1,Half,30,30
74419,42213,1,1,Half,52,43
74420,40608,1,1,Half,32,34
74421,42214,1,1,Half,45,42
74422,38456,1,1,Half,29,42
74423,38828,1,1,Half,43,39
74424,36721,1,1,Half,24,33
74425,38450,1,1,Half,44,49
74426,37753,1,1,Half,51,36
74427,37546,1,1,Half,30,34
74428,41249,1,1,Half,22,14
74429,38453,1,1,Half,29,33
74430,40607,1,1,Half,47,36
74431,37755,1,1,Half,35,26
74432,40606,1,1,Half,37,32
74433,40605,1,1,Half,37,43
74434,38452,1,1,Half,35,37
74435,42216,1,1,Half,41,34
74436,42215,1,1,Half,33,40
74437,38827,1,1,Half,35,25
74438,37545,1,1,Half,22,38
74439,37754,1,1,Half,42,33
74440,38449,1,1,Half,42,25
74441,38451,1,1,Half,17,27
74442,37751,1,1,Half,37,36
74443,38454,1,1,Half,36,18
74444,37752,1,1,Half,27,30
74445,42213,2,2,Half,48,47
74446,40603,2,2,Half,25,30
74447,40608,2,2,Half,35,37
74448,42855,1,1,Half,33,19
74449,42217,1,1,Half,37,32
74450,40602,1,1,Half,39,41
74451,42214,2,2,Half,41,31
74452,41249,2,2,Half,33,32
74453,38453,2,2,Half,39,34
74454,37755,2,2,Half,30,32
74455,38456,2,2,Half,47,40
74456,40605,2,2,Half,45,50
74457,38452,2,2,Half,30,38
74458,42216,2,2,Half,37,31
74459,42215,2,2,Half,35,37
74460,38827,2,2,Half,35,38
74461,38449,2,2,Half,29,25
74462,38451,2,2,Half,38,32
74463,36721,2,2,Half,35,37
74464,37751,2,2,Half,34,47
74465,38454,2,2,Half,31,27
74466,37752,2,2,Half,37,34
74467,38450,2,2,Half,40,46
74468,38457,1,1,Half,30,25
74469,37962,1,1,Half,15,47
74470,38455,1,1,Half,41,41
74471,42218,1,1,Half,31,48
74472,38829,1,1,Half,40,23
74473,42881,1,1,Half,32,51
74474,42219,1,1,Half,35,35
74475,40609,1,1,Half,56,31
74476,37960,1,1,Half,30,36
74477,37546,2,2,Half,45,46
74478,40606,2,2,Half,44,38
74479,37545,2,2,Half,43,46
74480,37754,2,2,Half,14,32
74481,38828,2,2,Half,43,47
74482,37753,2,2,Half,52,49
74483,40607,2,2,Half,38,30
74484,42855,2,2,Half,40,33
74485,42217,2,2,Half,31,36
74486,40602,2,2,Half,32,47
74487,42220,1,1,Half,27,28
74488,37962,2,2,Half,36,26
74489,37752,3,OT,Overtime,11,6
74490,38457,2,2,Half,49,44
74491,38455,2,2,Half,37,26
74492,40609,2,2,Half,46,31
74493,37544,1,1,Half,38,42
74494,41248,1,1,Half,30,34
74495,38828,3,OT,Overtime,9,13
74496,42218,2,2,Half,35,29
74497,38829,2,2,Half,36,44
74498,42219,2,2,Half,34,21
74499,42222,1,1,Half,25,37
74500,42221,1,1,Half,28,22
74501,38458,1,1,Half,39,32
74502,42881,2,2,Half,32,39
74503,37960,2,2,Half,41,33
74504,36720,1,1,Half,32,28
74505,42217,3,OT,Overtime,8,12
74506,42220,2,2,Half,38,42
74507,41248,2,2,Half,38,26
74508,42223,1,1,Half,33,31
74509,42221,2,2,Half,29,42
74510,42919,1,1,Half,45,31
74511,42222,2,2,Half,39,38
74512,36720,2,2,Half,38,36
74513,37544,2,2,Half,42,52
74514,38458,2,2,Half,34,51
74515,42225,1,1,Half,33,31
74516,42223,2,2,Half,32,29
74517,42919,2,2,Half,40,28
74518,42898,1,1,Half,45,29
74519,42225,2,2,Half,27,26
74520,42898,2,2,Half,41,37
74521,42856,1,1,Half,38,30
74522,42856,2,2,Half,45,39
74523,42912,1,1,Half,19,27
74524,42912,2,2,Half,27,40
74525,37763,1,1,Half,35,27
74526,37763,2,2,Half,44,28
74527,37968,1,1,Half,37,39
74528,37968,2,2,Half,30,22
74529,42857,1,1,Half,22,25
74530,42857,2,2,Half,44,38
74531,40628,1,1,Half,28,36
74532,40628,2,2,Half,33,39
74533,37765,1,1,Half,34,28
74534,37765,2,2,Half,37,35
74535,37761,1,1,Half,30,29
74536,37761,2,2,Half,43,41
74537,42227,1,1,Half,35,42
74538,42227,2,2,Half,41,43
74539,37967,1,1,Half,31,28
74540,37967,2,2,Half,40,40
74541,37764,1,1,Half,25,18
74542,37764,2,2,Half,46,44
74543,40629,1,1,Half,26,26
74544,40629,2,2,Half,28,25
74545,40612,1,1,Half,37,33
74546,40612,2,2,Half,34,32
74547,37966,1,1,Half,29,32
74548,37966,2,2,Half,34,47
74549,40613,1,1,Half,29,32
74550,40613,2,2,Half,34,35
74551,40627,1,1,Half,27,29
74552,40627,2,2,Half,17,35
74553,40626,1,1,Half,29,29
74554,40626,2,2,Half,35,26
74555,41255,1,1,Half,23,49
74556,41255,2,2,Half,33,42
74557,38460,1,1,Half,24,24
74558,38460,2,2,Half,42,32
74559,40625,1,1,Half,33,37
74560,40625,2,2,Half,43,30
74561,42824,1,1,Half,29,28
74562,42824,2,2,Half,36,29
74563,40624,1,1,Half,44,31
74564,40624,2,2,Half,37,32
74565,37762,1,1,Half,34,24
74566,37762,2,2,Half,38,33
74567,38459,1,1,Half,45,39
74568,38459,2,2,Half,34,49
74569,36722,1,1,Half,37,39
74570,36722,2,2,Half,47,40
74571,42228,1,1,Half,42,44
74572,42228,2,2,Half,27,39
74573,37965,1,1,Half,41,31
74574,37965,2,2,Half,37,46
74575,40614,1,1,Half,29,28
74576,40614,2,2,Half,34,32
74577,42229,1,1,Half,28,38
74578,42229,2,2,Half,35,25
74579,41254,1,1,Half,20,31
74580,37756,1,1,Half,45,26
74581,37759,1,1,Half,34,39
74582,42230,1,1,Half,23,29
74583,40617,1,1,Half,31,40
74584,37760,1,1,Half,42,39
74585,37757,1,1,Half,23,37
74586,37758,1,1,Half,26,48
74587,40610,1,1,Half,38,38
74588,37963,1,1,Half,34,40
74589,37964,1,1,Half,29,48
74590,40611,1,1,Half,25,39
74591,40615,1,1,Half,36,47
74592,40631,1,1,Half,41,32
74593,37759,2,2,Half,25,38
74594,42230,2,2,Half,46,43
74595,37757,2,2,Half,37,44
74596,37758,2,2,Half,40,43
74597,40610,2,2,Half,38,38
74598,37963,2,2,Half,36,45
74599,40615,2,2,Half,31,30
74600,40618,1,1,Half,42,40
74601,41252,1,1,Half,40,44
74602,42231,1,1,Half,30,36
74603,40634,1,1,Half,38,41
74604,42226,1,1,Half,25,31
74605,42952,1,1,Half,45,35
74606,40633,1,1,Half,42,34
74607,40632,1,1,Half,29,33
74609,37756,2,2,Half,35,39
74610,37760,2,2,Half,46,49
74611,37964,2,2,Half,38,36
74612,40611,2,2,Half,43,53
74613,41254,2,2,Half,37,50
74614,40616,1,1,Half,35,34
74615,42921,1,1,Half,40,42
74616,41253,1,1,Half,31,44
74617,42229,3,OT,Overtime,8,12
74618,40631,2,2,Half,42,42
74619,40617,2,2,Half,42,42
74620,42233,1,1,Half,28,35
74621,40623,1,1,Half,35,34
74622,40610,3,OT,Overtime,22,3
74623,40618,2,2,Half,46,24
74624,40633,2,2,Half,34,48
74625,40632,2,2,Half,29,28
74626,42236,1,1,Half,40,29
74627,42235,1,1,Half,30,20
74628,41252,2,2,Half,54,54
74629,42234,1,1,Half,25,36
74630,40635,1,1,Half,25,34
74631,42921,2,2,Half,43,26
74632,42237,1,1,Half,27,27
74633,40621,1,1,Half,33,44
74634,41253,2,2,Half,34,37
74635,42622,1,1,Half,33,31
74636,42231,2,2,Half,27,45
74637,42894,1,1,Half,33,38
74638,40616,2,2,Half,15,31
74639,42952,2,2,Half,33,36
74640,40634,2,2,Half,36,33
74641,37760,3,OT,Overtime,11,12
74642,42226,2,2,Half,27,39
74643,42233,2,2,Half,42,27
74644,37756,3,OT,Overtime,35,39
74645,40623,2,2,Half,49,46
74646,42235,2,2,Half,35,33
74647,40634,3,OT,Overtime,12,14
74648,40635,2,2,Half,42,34
74649,42237,2,2,Half,40,31
74650,42234,2,2,Half,44,43
74651,42894,2,2,Half,31,31
74652,42239,1,1,Half,21,28
74653,42236,2,2,Half,32,30
74654,40621,2,2,Half,27,48
74655,42238,1,1,Half,29,39
74656,42622,2,2,Half,38,28
74657,42240,1,1,Half,25,42
74658,42239,2,2,Half,39,28
74659,42920,1,1,Half,43,25
74660,42238,2,2,Half,27,37
74661,42240,2,2,Half,44,37
74662,42920,2,2,Half,47,35
74663,42712,1,1,Half,30,46
74664,42712,2,2,Half,27,45
74665,37766,1,1,Half,28,28
74666,37549,1,1,Half,29,27
74667,37548,1,1,Half,36,29
74668,38463,1,1,Half,24,22
74669,37547,1,1,Half,27,34
74670,38461,1,1,Half,34,24
74671,38462,1,1,Half,32,36
74672,38464,1,1,Half,26,35
74673,38466,1,1,Half,20,20
74674,42973,1,1,Half,15,45
74675,38462,2,2,Half,40,45
74676,38461,2,2,Half,35,26
74677,38466,2,2,Half,32,40
74678,37549,2,2,Half,29,33
74679,38468,1,1,Half,42,25
74680,38463,2,2,Half,35,49
74681,38467,1,1,Half,33,23
74682,37766,2,2,Half,29,49
74683,38464,2,2,Half,28,27
74684,37547,2,2,Half,35,19
74685,37548,2,2,Half,34,30
74686,42973,2,2,Half,37,30
74687,38468,2,2,Half,36,36
74688,38467,2,2,Half,41,32
74689,38465,1,1,Half,34,35
74690,36723,1,1,Half,42,40
74691,42843,1,1,Half,23,34
74692,38465,2,2,Half,44,39
74693,36723,2,2,Half,48,34
74694,42843,2,2,Half,26,34
74695,37584,1,1,Half,34,22
74696,38486,1,1,Half,23,33
74697,38831,1,1,Half,21,36
74698,37767,1,1,Half,28,40
74699,41266,1,1,Half,29,26
74700,42243,1,1,Half,32,27
74701,38474,1,1,Half,27,46
74702,37557,1,1,Half,23,35
74703,42242,1,1,Half,27,44
74704,38483,1,1,Half,28,28
74705,41266,2,2,Half,26,24
74706,38474,2,2,Half,32,40
74707,40652,1,1,Half,26,32
74708,42243,2,2,Half,33,30
74709,40637,1,1,Half,42,32
74710,37576,1,1,Half,46,47
74711,37575,1,1,Half,42,38
74712,37976,1,1,Half,32,37
74713,37558,1,1,Half,47,45
74714,38831,2,2,Half,35,40
74715,37767,2,2,Half,46,40
74716,37563,1,1,Half,33,21
74717,38833,1,1,Half,41,35
74718,37770,1,1,Half,38,30
74719,37584,2,2,Half,45,52
74720,40656,1,1,Half,47,57
74721,37557,2,2,Half,46,35
74722,38486,2,2,Half,39,39
74723,42242,2,2,Half,34,28
74724,42244,1,1,Half,30,27
74725,38483,2,2,Half,33,27
74726,37558,2,2,Half,30,22
74727,37575,2,2,Half,43,30
74728,37563,2,2,Half,32,33
74729,40637,2,2,Half,42,38
74730,40658,1,1,Half,32,35
74731,37551,1,1,Half,35,33
74732,38487,1,1,Half,25,40
74733,41270,1,1,Half,33,35
74734,40652,2,2,Half,42,46
74735,37975,1,1,Half,39,23
74736,37556,1,1,Half,33,29
74737,38485,1,1,Half,35,37
74738,38489,1,1,Half,26,43
74739,37553,1,1,Half,38,39
74740,37570,1,1,Half,21,22
74741,38833,2,2,Half,33,44
74742,37976,2,2,Half,44,35
74743,37770,2,2,Half,36,32
74744,37978,1,1,Half,32,31
74745,37585,1,1,Half,32,29
74746,37576,2,2,Half,35,43
74747,42246,1,1,Half,37,28
74748,40656,2,2,Half,46,48
74749,42244,2,2,Half,23,45
74750,42968,1,1,Half,39,38
74751,37551,2,2,Half,52,40
74752,40658,2,2,Half,32,31
74753,41270,2,2,Half,34,48
74754,37556,2,2,Half,32,40
74755,40647,1,1,Half,42,23
74756,40655,1,1,Half,40,43
74757,37972,1,1,Half,21,28
74758,37975,2,2,Half,33,33
74759,37555,1,1,Half,24,33
74760,37565,1,1,Half,39,24
74761,37969,1,1,Half,26,22
74762,38489,2,2,Half,35,31
74763,38834,1,1,Half,27,28
74764,37772,1,1,Half,30,39
74765,37553,2,2,Half,47,32
74766,38487,2,2,Half,29,35
74767,38485,2,2,Half,31,29
74768,37978,2,2,Half,32,41
74769,37570,2,2,Half,41,41
74770,37585,2,2,Half,41,47
74771,42246,2,2,Half,29,40
74772,37574,1,1,Half,42,36
74773,37771,1,1,Half,28,41
74774,42968,2,2,Half,36,24
74775,37772,2,2,Half,30,40
74776,37582,1,1,Half,27,43
74777,37969,2,2,Half,32,27
74778,40663,1,1,Half,40,36
74779,37973,1,1,Half,36,33
74780,40647,2,2,Half,37,37
74781,40664,1,1,Half,33,32
74782,37554,1,1,Half,37,29
74783,42257,1,1,Half,23,32
74784,40646,1,1,Half,30,22
74785,40660,1,1,Half,32,26
74786,40645,1,1,Half,23,25
74787,42241,1,1,Half,33,44
74788,37560,1,1,Half,32,21
74789,38473,1,1,Half,32,33
74790,37565,2,2,Half,28,24
74791,40655,2,2,Half,39,37
74792,37561,1,1,Half,32,34
74793,37972,2,2,Half,37,21
74794,37571,1,1,Half,23,24
74795,38830,1,1,Half,38,30
74796,40640,1,1,Half,25,27
74797,38834,2,2,Half,34,42
74798,40654,1,1,Half,33,26
74799,37581,1,1,Half,26,30
74800,37555,2,2,Half,25,22
74801,37566,1,1,Half,38,33
74802,40653,1,1,Half,29,27
74803,37562,1,1,Half,34,41
74804,41262,1,1,Half,26,23
74805,42245,1,1,Half,28,32
74806,41265,1,1,Half,34,30
74807,38485,3,OT,Overtime,13,16
74808,40644,1,1,Half,26,41
74809,41261,1,1,Half,41,39
74810,41268,1,1,Half,31,27
74811,41264,1,1,Half,27,35
74812,41267,1,1,Half,39,34
74813,41271,1,1,Half,27,33
74814,40657,1,1,Half,37,35
74815,37574,2,2,Half,33,41
74816,37568,1,1,Half,37,38
74817,40662,1,1,Half,30,29
74818,38478,1,1,Half,23,40
74819,37771,2,2,Half,30,38
74820,37974,1,1,Half,19,30
74821,42247,1,1,Half,35,23
74822,42257,2,2,Half,29,45
74823,37554,2,2,Half,43,46
74824,40654,2,2,Half,33,35
74825,40646,2,2,Half,40,34
74826,37562,2,2,Half,46,36
74827,37567,1,1,Half,46,44
74828,37970,1,1,Half,26,31
74829,37582,2,2,Half,33,34
74830,37560,2,2,Half,39,39
74831,37581,2,2,Half,41,45
74832,38473,2,2,Half,33,37
74833,38830,2,2,Half,27,27
74834,42241,2,2,Half,50,39
74835,38835,1,1,Half,30,38
74836,40645,2,2,Half,41,42
74837,37566,2,2,Half,35,54
74838,37973,2,2,Half,27,40
74839,41262,2,2,Half,23,40
74840,38476,1,1,Half,34,32
74841,42249,1,1,Half,22,32
74842,40663,2,2,Half,47,43
74843,37561,2,2,Half,41,35
74844,40664,2,2,Half,43,39
74845,37550,1,1,Half,35,35
74846,40660,2,2,Half,44,42
74847,40653,2,2,Half,37,39
74848,41263,1,1,Half,39,31
74849,40640,2,2,Half,33,30
74850,41261,2,2,Half,51,45
74851,37571,2,2,Half,25,34
74852,41265,2,2,Half,26,31
74853,41271,2,2,Half,35,27
74854,38477,1,1,Half,26,38
74855,42250,1,1,Half,49,38
74856,40644,2,2,Half,44,43
74857,42245,2,2,Half,34,28
74858,37974,2,2,Half,32,39
74859,40667,1,1,Half,27,44
74860,37568,2,2,Half,41,37
74861,38478,2,2,Half,52,32
74862,38475,1,1,Half,30,42
74863,40661,1,1,Half,28,38
74864,41264,2,2,Half,47,39
74865,40662,2,2,Half,33,35
74866,41260,1,1,Half,32,37
74867,41268,2,2,Half,42,46
74868,41267,2,2,Half,24,36
74869,40657,2,2,Half,47,44
74870,42247,2,2,Half,54,36
74871,42248,1,1,Half,30,34
74872,40653,3,OT,Overtime,14,6
74873,37768,1,1,Half,30,44
74874,42241,3,OT,Overtime,6,9
74875,37573,1,1,Half,27,28
74876,37567,2,2,Half,45,38
74877,40665,1,1,Half,36,35
74878,38476,2,2,Half,44,32
74879,38480,1,1,Half,26,33
74880,38470,1,1,Half,39,46
74881,42251,1,1,Half,32,24
74882,37977,1,1,Half,43,31
74883,37550,2,2,Half,30,43
74884,37580,1,1,Half,30,29
74885,37769,1,1,Half,22,39
74886,37970,2,2,Half,24,37
74887,38835,2,2,Half,44,33
74888,41263,2,2,Half,34,38
74889,38832,1,1,Half,41,52
74890,42249,2,2,Half,44,42
74891,42250,2,2,Half,35,54
74892,38477,2,2,Half,38,32
74893,40661,2,2,Half,37,27
74894,38475,2,2,Half,52,46
74895,41272,1,1,Half,23,31
74896,40666,1,1,Half,40,40
74897,41264,3,OT,Overtime,9,12
74898,40667,2,2,Half,48,44
74899,41260,2,2,Half,30,36
74900,41268,3,OT,Overtime,6,11
74901,42248,2,2,Half,49,25
74902,41269,1,1,Half,46,33
74903,40659,1,1,Half,35,34
74904,37768,2,2,Half,31,28
74905,38472,1,1,Half,30,49
74906,40639,1,1,Half,30,44
74907,40641,1,1,Half,27,42
74908,38470,2,2,Half,50,42
74909,40638,1,1,Half,33,45
74910,42251,2,2,Half,28,34
74911,37564,1,1,Half,31,29
74912,38479,1,1,Half,33,40
74913,38471,1,1,Half,26,43
74914,38488,1,1,Half,45,44
74915,38469,1,1,Half,44,44
74916,38480,2,2,Half,30,26
74917,37573,2,2,Half,40,44
74918,37580,2,2,Half,27,39
74919,38836,1,1,Half,37,28
74920,40642,1,1,Half,48,40
74921,37977,2,2,Half,40,45
74922,37559,1,1,Half,37,39
74923,37769,2,2,Half,33,42
74924,40665,2,2,Half,40,48
74925,38832,2,2,Half,29,36
74926,40661,3,OT,Overtime,13,8
74927,40666,2,2,Half,40,43
74928,41272,2,2,Half,38,26
74929,38471,2,2,Half,39,22
74930,40638,2,2,Half,45,35
74931,38472,2,2,Half,20,30
74932,41269,2,2,Half,46,51
74933,38479,2,2,Half,49,48
74934,40639,2,2,Half,34,29
74935,42254,1,1,Half,39,38
74936,38469,2,2,Half,37,31
74937,42256,1,1,Half,32,27
74938,40668,1,1,Half,33,37
74939,37971,1,1,Half,39,30
74940,40643,1,1,Half,25,32
